NUMERO_FACTURA;CODIGO_DE_BARRAS;59
541460;4425489807284;84
90451;6333279842997533;62
62575;4041376227398747;81
30521;6334363626210377;64
763915;3556979523247150;18
720388;3581739316702160;1
423620;5100141113609473;6
808651;5602244379989523;77
798110;3579197908481889;70
231711;3565482258766790;41
907611;564182556084055232;56
207796;5602215972135029;67
434610;3570220881055493;35
605495;4911839635071845376;52
453288;3560622340608733;54
631509;3581395560228673;100
696249;4017954915663307;4
135180;6759631398798325760;18
468116;3580191753185692;27
985762;3564330582195130;33
238126;5018832026451448;57
501873;3540202100855322;35
667589;3529715398117688;18
381109;502070043707387328;84
654332;6331101420233803776;20
942944;5602241844728569;76
57248;67713014834954640;84
298316;6331106045093996;10
481;503815745511727232;17
747122;3543086400185317;23
367036;5100137693718874;57
284311;3534044817786178;75
617797;3532327547275204;81
466679;5602211290193022;16
535925;5641820967788482560;98
333397;5520989927753123;71
57424;490529589859713536;4
252657;344505359626598;22
874540;3557888517302427;45
427614;3547654968675213;9
986677;3544179111851449;54
578734;3579974776602170;19
888494;3529304818823272;11
802718;3555085075073084;77
84706;4936232222986763264;90
73656;377148295916060;15
625384;5457771303145281;83
229157;30077671490318;82
747544;5020090073665198;79
95116;3587703889930537;58
382370;3588776964361140;65
635959;5020874719593421;46
614529;3567963202265045;88
464334;4844855717302334;52
79397;4041590223038376;42
172816;3583596903277412;51
796501;4911941471096585216;68
971949;4026961232076724;41
351246;5179743009504407;33
566338;377400225142170;53
274754;676788625279126528;40
303375;3580221905079467;37
710693;337941879017969;59
927159;493680933133069568;39
819346;5020817599457803;96
825164;5327215463467380;67
222063;5602218602555988;65
170079;676303527368829696;5
492449;5018503327573723;30
152928;3534911510398222;2
111839;5106063004733341;21
422618;5100178947006948;35
53814;3586408549253368;62
771769;374622400076682;35
26067;3545767818095507;97
597306;633110513166994560;7
171753;501828722216780160;36
650968;3540143999726408;82
221655;5100175683357162;3
889707;3573240520799902;50
636075;3558541456895914;77
4982;3535990494474810;34
223911;3542345788387890;73
71190;6304722625653042;100
665328;67634359503121872;78
859222;3540910239637201;51
64373;633338663598467968;35
319233;3552027304647455;87
390503;3565901188534150;74
625856;3579599423452230;53
334757;502007605479740224;85
54668;4405793801182133;23
130959;560222229148630400;51
984837;30072360443397;71
994310;374283280007899;98
226299;6334512772907113472;64
544009;67615960293130128;18
735908;3586432686497513;9
97785;6390166196075372;56
535187;5641823982970262528;1
205414;3574746545011320;73
186365;5602248516310337;71
897080;6331103022257224704;51
994039;3577600336929785;13
93446;5018764549723479040;95
269363;3545130979850600;75
964822;3535037139630594;99
717940;4936405980376724480;58
493966;3540712370937204;90
615881;4508780846481006;10
28347;201969848525443;18
288162;4041594671638521;69
366342;6304794861444253;51
174278;67617221478788368;50
458209;3553827633463329;43
864239;5018339682398530560;18
415506;201847708240727;10
795447;633336516049473536;37
444673;3561580031820182;45
864705;4017950829912939;43
443171;490318624165102080;61
388403;67593670836414672;82
764994;493641230638470016;54
372696;6334171246658490368;7
578964;3553315587246791;9
35725;337941314197202;1
993275;3568172381645790;81
166125;3561381496307769;18
798706;5440995005593668;92
944484;3547254920165419;36
920785;3578531497651281;61
958918;6333895905436075;95
318851;3586730475871842;40
657750;3576001329204123;10
622362;675906188118563072;94
264973;5602249681244228;48
477213;3549477804954859;54
673036;3535285300379141;22
261311;3537786711369843;59
562467;5100179162208250;91
520604;6763759445442606;8
891049;3569005172665974;68
327276;3542006665105546;3
505638;201740358135638;23
381979;3535889384043919;30
339872;4508213770702338;41
129636;3584807163163815;11
60895;3568716564455763;39
287156;3552230782172448;41
71497;3585527456967289;35
516999;5002352372788101;49
358453;5602248455750857;39
632411;3550084771073618;76
984348;3540574341306509;19
789942;5602210124283157;37
575640;3579459584340221;46
575930;3541232416113065;78
781731;3551687387072276;20
235083;30348985568085;88
278361;374622699789425;33
135251;3538067166788921;41
643809;3579225285056543;40
670740;372301137660215;22
483815;201624111089334;52
785330;3573227535348668;42
822941;4911497130024458240;29
104664;3548276016689209;80
363713;4911231442918135808;81
459127;3574084462086731;72
310176;3533906528866146;66
517914;3532328110332323;87
811220;3555574301058373;5
890891;346344641748871;32
418224;3543874393821075;33
534850;201527915726953;10
79707;4913183804216846;69
288554;30343736864024;3
936901;67095568182017488;19
318545;1;59
65071;2;19
944131;3;31
841962;4;42
206413;5;66
436156;6;40
81267;7;94
998676;8;21
915242;9;81
80854;10;94
149062;5602237354471566;9
842438;3556799183786275;43
82294;3563229062005887;21
435041;6767461328724472832;58
509772;3571626081343928;58
444206;3567261967897064;67
826855;6376281950381086;12
294420;5503978860865862;83
808403;3570755883293121;94
176933;5602213929749331;14
364426;50208202650711416;47
229534;6334788278218721280;30
138656;4405681080454606;94
397385;5602211708456975360;94
495579;493618568679849152;61
380602;5602211779019419648;70
204467;3530830671087040;33
939063;30477336399799;42
662255;3545803076830119;53
62024;3539774807949098;88
45746;379382114068062;15
247815;5018747836447362;45
279509;3568240334062072;66
880680;604024927497875;52
354646;3584999996058377;28
658094;5149264255098256;12
110313;67634521163957808;19
184383;3531605966405324;68
884269;6761236828623856;65
265054;4911719307265434;24
260538;3573641762076141;25
664872;4175003931790856;43
531605;30557583725059;86
451744;3549457378982908;52
106824;3546535385852058;25
723245;5433947833471434;91
547361;5018553727497015;3
353527;3566107033368872;49
211895;4607025721158;47
687901;5100134245447953;8
213824;3559389995530942;58
539767;201553062694687;77
873263;5100139765629542;98
304729;4839532026239302;29
556328;372301125279341;7
428080;5475769920203499;71
904512;3588562559288512;84
473898;5100147036203039;5
657422;3552855325595810;15
900952;6392150315718201;68
533374;3558765538431584;94
839927;4017955950993;100
838744;3540046260028810;35
94163;3528051252737812;6
778614;3540123007093421;68
977660;3563725397731402;3
508633;630499292918727552;38
541509;560222090634633856;65
429448;3587318974437007;76
702429;5048375299364645;49
361445;6333362237678130;74
208875;4175002620999182;51
882941;4905982909158273024;63
952465;3548779897541597;14
897007;3538972257532510;54
583668;201485832731111;72
739327;3533099192140723;76
465971;5108752168227367;79
164277;5602256855554209;6
122429;3584342611815378;11
921326;30034913267285;87
227420;3557016763912679;25
136434;3588381698112107;85
685269;63049361901478344;82
582587;337941268725966;55
367461;30297691818948;28
528633;3584936709798006;40
591630;6331106868974181;37
712755;4905637515559073792;72
879660;3585844964844813;87
221127;3568588115606453;84
528854;56022580248964976;73
994938;5172990415488884;38
938965;3540599186715696;7
937430;3564544133165752;47
633887;5298600530180212;20
635609;63048677703452504;98
176824;560224203125586880;25
463728;3550120258925670;69
242664;3542427889566299;49
776377;4175001447889428;54
409949;3565498419889073;65
630499;337941663905882;91
262185;6392137656889618;51
821136;6759285324250197;29
273788;4844018750847083;55
856943;3588146329453471;92
395811;56022546698907616;76
496992;3533591898131154;60
286162;3532843410134864;65
425161;3560472207542868;61
640539;3543908937663989;87
805678;6378147875999682;80
629813;3568137979867536;35
55719;5018309241254251520;74
594829;56022578196000880;38
914023;3559711689505841;76
257813;5610811018067547;49
402065;3540211321291597;22
20238;5602234986189906;46
778630;3582594778114373;26
468976;5100139029761834;14
858415;5565111096903183;84
353117;5602242757790638;16
528358;3584198668740574;58
13021;4041592399489;20
160326;5002359795652244;42
89834;3579968978120528;8
437122;4041373166537;77
422505;3545024635616754;16
661935;3568196167491236;100
814830;4026268834765104;16
829131;3567240832224498;27
887212;560223976537027520;11
122088;3558072380125038;17
672359;5100147358493424;26
602042;30580193924359;1
592941;30155694386596;14
761877;5007662992878453;61
335536;3569240267908266;93
779391;5007664208296983;11
939539;3545693776933275;55
157359;201579228615506;24
547139;3552853928624855;19
497761;3551822514951833;59
635119;3568738041415327;25
362849;4026140586637353;32
695156;3589976736816251;62
713258;6759313987703202816;20
179460;379144066797654;19
394939;3578790896108240;68
306388;3534539895811715;45
392801;3542632064919664;59
882558;6394841844663961;93
167926;4175000250646446;35
967865;5007669258021843;8
179010;5602235237486972928;50
423117;4026633428048854;44
916819;5641823756633357312;32
716908;3559437184921909;18
992086;375865442544899;94
808657;3565120644574706;93
447729;5020053436685291520;61
819213;56022279048842896;17
536247;3571361804860509;68
749201;3585801169349808;35
235974;30428220758723;85
857113;3532746467879721;99
936489;30237363054877;40
12689;201514096942989;61
821446;5420888724072987;25
538267;5382214558494807;83
191699;4903195178002331;53
800076;3542410599279064;5
384021;5100171714275234;76
600212;3531508803688187;48
876;3561738274065895;46
582389;5007665154488540;26
136431;3545762226006006;12
256788;3542872041501033;32
329896;5602246555859438;18
101015;3542989059793284;21
619514;201787324366631;1
563124;3543033015801029;9
942354;5414876343491942;60
418022;201906725002310;81
976437;5602240761152845;14
259182;4913784852319398;14
872481;3547760747020405;89
791250;3567581308286119;33
791051;201439176715420;51
574609;67066163584228672;47
757781;5007667035222676;47
932011;3569496870983381;85
640415;6399474254081485;17
764490;3542523882547276;55
909845;4041592089692;46
196061;5007662235193561;18
849266;3546931976067232;50
557600;374622379894271;34
24768;6761755759138703360;63
527186;6763654569747668992;43
252673;3583133244398960;26
21609;3583549302395236;6
622180;56022597975429056;7
245300;3569464696603120;56
252412;3531266828625516;5
605092;3586059021203833;50
654539;3563022139598400;87
186608;3532045418518847;26
982057;6334157744974330;13
682030;6709755285169785;45
774575;3573548964127756;75
176457;4844222697703801;70
387141;5048370267480234;35
183157;3529743174454075;74
366277;491102708863590336;44
700091;3544942203353222;48
160270;3560508929611158;67
492093;63043717635033408;67
11696;374283568284905;61
647185;3543357183905951;4
578026;201901800560183;98
181396;3562576080508024;57
359962;3538810844319704;49
726819;3549684302679090;99
951413;3578367145956032;19
332764;30060705178869;32
852117;201759760126126;17
164981;30514950809339;11
613255;5038029730893793280;70
646284;3562590195516996;71
441839;5556007585155296;60
747697;374288967200857;47
771193;3582750077174027;24
187755;561098216408923264;8
797788;3542762758475671;1
324328;3553837953956182;94
265494;5507723231149737;57
266213;3563493994553055;48
571092;3571051372453981;72
905507;201507516982478;76
256780;30557528338984;12
385115;201859520075082;46
763628;491160214815351232;9
539649;5602259505168651;19
150720;374622856577514;91
932928;3585870398786593;58
879475;56022274097652024;67
799302;3578219080981790;35
58696;3566296057667028;1
820974;3563332060633104;24
796965;30240394328450;90
771887;3552943664356869;63
914659;6375742533795630;28
262868;6333451490662848;83
258910;6044127484075490;34
363389;4905539335932871680;3
704527;3541177418500902;21
246469;201422546568653;6
4967;3558681920222459;3
196283;3556441774402232;47
820581;5602219739203971;85
818482;6761395071822944;25
944034;4041598609102781;8
527390;345689491297069;72
317636;502070378405436736;80
445246;56022548620283968;3
633151;4026756950278076;15
436250;633329177226437504;45
350718;3551215646266644;52
96108;6397081700491341;76
232012;3559145124716673;28
105478;5602232439579152;3
809814;5010129208333280;28
889360;675988751656860160;94
28474;372301330459928;49
513311;3575533199722736;14
500115;3542866393574457;90
170827;3539137919506372;71
545034;5602234652178043;10
685326;3534916290401492;28
229230;3552771616252070;58
183402;3535873594371344;50
916302;6304697258954828;75
354337;503858949945938240;27
286845;4508315632005956;11
352668;3566223049533563;88
922451;6763915388575872000;65
287124;676331730456776704;6
886254;5048374817375571;99
262296;3539686144066867;95
717982;5100143877528188;27
962307;30345353280061;77
236842;3537867967677533;69
137936;3560523973118935;87
471306;5100149601026902;62
749205;3577040219146357;45
270999;374622416624210;9
573246;3564043560311419;84
816962;3554921720465146;64
174730;6706643078045748224;2
121;3575382055919279;24
752755;6767755174022937600;68
110862;4041374759116;5
468898;5568791413596179;51
318310;4913123977553872;64
956886;3561303524501718;36
925004;30382059615878;22
349097;633374794069752704;100
158830;201466249775107;97
571681;3530879760798512;56
170760;3586604775455459;45
603381;4692272619323348;60
9808;3542909798512498;27
274359;3568834305262172;74
73672;3558456184025421;57
950389;3582704799995805;41
957328;3580090024202080;36
453802;4026878464113423;80
570145;5007661025815433;62
744377;3572614665925350;13
100745;374622839775920;13
92643;3561300050487908;29
361850;5519768030000330;12
973170;3572478220078729;96
621671;3589958846346353;61
628391;201647744996328;61
3867;560225914681386112;55
762471;3558636716036976;83
823130;36511847064122;67
919899;3582392790528658;26
768798;3544228497454367;44
985293;3555844694931811;3
88062;5281209265948097;60
229356;30263474414016;87
417225;3571649915129412;34
966819;4041373147626067;69
138071;3574132440812353;43
16407;4913578136674408;17
660294;6767940479123918;49
652631;372301635696455;66
328724;5100132310972533;23
339044;3576238611183025;19
254945;3555690679010125;41
739154;6334429287853845;24
919288;50204233164729104;45
100886;343571490411838;84
543968;3567171263923789;90
36724;201998071086815;62
542891;4844625204692475;20
470296;3529162984364749;28
711268;5277190938320045;69
932608;5010128269012940;28
428276;493699742469777664;60
115077;5602253969134077;94
637689;6304663167924278;46
750116;5893825072058224;100
478238;6396011454080579;11
32738;3547063694448111;17
318444;6375132680521353;75
978644;3572342665042592;1
266936;6379401349723445;1
788377;374283360415459;8
349842;3550877256408526;73
464720;3587926675888995;80
688192;5199664884966782;10
193738;5602223685284865024;40
808960;3584097216227615;54
602594;6334400290768201728;22
13199;30598350102874;26
334541;3544312087484099;52
247930;3584986779940475;37
844353;6767660114227243;25
165320;3567135472453151;6
167614;3537497369563147;31
341055;3563169137171639;26
392666;30389773342317;9
270896;3529236634166983;21
812488;3544552594566629;49
374194;5048372959574076;9
3327;3531892156651921;52
224726;5602245796128066;79
898605;3538815666037011;91
794576;5610356490579932;66
952674;30017304477845;81
116587;3540507951470272;100
817485;5602222983570939;38
518373;3543680883497247;83
307851;6706403218830495;71
660889;4041374694600752;3
605924;5100172491426016;100
856203;3584794051597058;51
224694;6767962536494793;23
554766;3564198162924520;51
511252;3563980947265787;4
537048;3534886118822924;97
773139;3583372964871000;96
524711;4913511109699268;70
572326;5100171635184739;20
366383;4508966718048235;6
85067;3585493450004480;64
904276;201520688776040;58
794780;3537911927138036;72
511783;3543232031558288;25
875764;6304611752366694;57
662192;3544923614697548;3
917973;3547227638715436;32
349569;3580609602203226;93
725652;67096446861746616;20
554081;3542836271550762;73
927343;3585204580201783;19
600526;5492092005168639;24
319074;3558992707574859;15
924081;374622708125900;94
454853;3534440149659408;1
67275;6767778651806843904;78
142155;3554772441449400;11
524327;5509849538343869;97
17450;3575736993013190;42
420470;374283093017762;41
454202;4026237063157069;47
284055;3580936926558948;4
407968;56022580436351040;18
213353;3537801719978824;12
783641;4041374577338470;83
226127;5539942396280564;80
898757;3551943345599573;35
405003;5010127537282541;61
185825;5602216475576032;78
593359;5602212082688203;96
690254;56022359538760912;58
101060;4917540135110079;36
894995;3556322982243156;1
797860;343996864129288;5
701063;6387386523956715;25
188370;4026029436242193;70
275603;6304316237742242;26
508062;676227221893651840;86
290430;30024899189215;80
177734;30459519648366;15
448613;30148108652505;53
549967;5100171005606584;1
847262;5010128585684307;23
341982;5100178435832144;95
776351;6709598997591504896;19
195488;50381296738777616;40
232018;3538509129617093;25
275399;6390303101323510;83
619064;3545164533926119;57
625280;3563107600269431;30
178766;676201418555021184;19
749816;6395361771350663;12
516352;6333079393833747456;16
741822;3571648082144204;13
919410;5602231410873204;70
735013;3532130738611397;74
6434;3557071623067305;76
383040;5104484104189212;90
5027;6331109483106939904;73
208781;3534134424251482;31
66944;5454447697249103;39
44183;50209397313659648;5
502366;3533161747561231;38
705211;3583605029168353;46
73780;4508870603114377;62
306281;5100137145130538;74
473493;3586791605891472;100
198536;5602257410709460;57
675403;3545412854499665;10
601589;5602247136630553;77
23339;30323812212413;62
14808;3578643648490343;48
15944;4175008623924168;59
794573;5602236182989955;73
24758;50185174630660128;33
766108;30178323858819;71
663741;4844154683545898;5
999782;372160356877854;67
178211;372232361048407;93
60692;344902184055376;87
899059;5038746539932908;25
398013;3589654571619003;59
682864;4936662949504326;71
283941;5100139823680529;28
858100;490563295587106240;36
175947;5641823744127850496;89
198884;5100136271593600;9
251571;50200349397203160;58
614277;30288801648309;70
933416;675934125124538624;67
305425;3578989390047330;16
774295;670602306009275392;32
665402;560222271302210176;42
991017;58935261108435448;3
168212;3581844827436116;48
934935;3533231164581309;59
652726;676283923530370304;56
137567;201605319717826;2
451463;4508637191631538;97
194605;342281517287648;37
366550;4041374747210;25
567765;3554760114960225;46
216819;3560548808890556;44
182829;3549698718642393;65
316230;50206317743388328;37
312707;5227317912541558;90
728633;3564921941794694;44
18459;3557950312911461;85
233680;4425489807284;72
850261;6333279842997533;16
721148;4041376227398747;2
669450;6334363626210377;73
319185;3556979523247150;31
220411;3581739316702160;94
355593;5100141113609473;1
688724;5602244379989523;22
944856;3579197908481889;15
768811;3565482258766790;17
529331;564182556084055232;78
989683;5602215972135029;14
351537;3570220881055493;42
190986;4911839635071845376;38
778851;3560622340608733;64
197080;3581395560228673;18
93383;4017954915663307;42
345111;6759631398798325760;9
613962;3580191753185692;38
651050;3564330582195130;52
824449;5018832026451448;20
541580;3540202100855322;65
495083;3529715398117688;85
322881;502070043707387328;88
783762;6331101420233803776;37
896429;5602241844728569;99
611536;67713014834954640;30
581078;6331106045093996;98
435722;503815745511727232;14
173001;3543086400185317;76
599319;5100137693718874;74
910233;3534044817786178;55
744081;3532327547275204;99
139083;5602211290193022;1
865477;5641820967788482560;41
40706;5520989927753123;55
79171;490529589859713536;29
210210;344505359626598;86
373982;3557888517302427;41
619892;3547654968675213;23
439791;3544179111851449;1
344072;3579974776602170;89
415803;3529304818823272;59
692959;3555085075073084;19
621206;4936232222986763264;58
158874;377148295916060;7
807599;5457771303145281;10
778120;30077671490318;91
347994;5020090073665198;76
416205;3587703889930537;8
111171;3588776964361140;93
931808;5020874719593421;29
491874;3567963202265045;94
713471;4844855717302334;3
661231;4041590223038376;27
738310;3583596903277412;3
947759;4911941471096585216;95
599410;4026961232076724;54
416321;5179743009504407;7
238829;377400225142170;5
876265;676788625279126528;23
838406;3580221905079467;70
127158;337941879017969;20
427382;493680933133069568;69
407024;5020817599457803;18
500628;5327215463467380;47
65862;5602218602555988;47
815224;676303527368829696;55
878061;5018503327573723;47
298239;3534911510398222;85
160831;5106063004733341;74
317426;5100178947006948;2
190197;3586408549253368;25
16361;374622400076682;86
517691;3545767818095507;24
206427;633110513166994560;16
555596;501828722216780160;52
152809;3540143999726408;5
957706;5100175683357162;35
923177;3573240520799902;45
48001;3558541456895914;67
681303;3535990494474810;84
662259;3542345788387890;52
543833;6304722625653042;35
739429;67634359503121872;71
843057;3540910239637201;63
79985;633338663598467968;74
396684;3552027304647455;79
218233;3565901188534150;70
373028;3579599423452230;30
929897;502007605479740224;15
899489;4405793801182133;90
454102;560222229148630400;70
201025;30072360443397;29
23625;374283280007899;63
577650;6334512772907113472;30
860519;67615960293130128;67
331431;3586432686497513;65
902797;6390166196075372;77
302899;5641823982970262528;9
641104;3574746545011320;6
499526;5602248516310337;12
738305;6331103022257224704;40
526185;3577600336929785;92
860427;5018764549723479040;78
315908;3545130979850600;53
450140;3535037139630594;37
558510;4936405980376724480;36
220734;3540712370937204;57
816336;4508780846481006;90
493400;201969848525443;79
197750;4041594671638521;78
869867;6304794861444253;54
226322;67617221478788368;3
434693;3553827633463329;76
661440;5018339682398530560;87
155166;201847708240727;77
169057;633336516049473536;14
416561;3561580031820182;88
133828;4017950829912939;39
478582;490318624165102080;9
760817;67593670836414672;89
4242;493641230638470016;45
226469;6334171246658490368;67
200648;3553315587246791;30
424140;337941314197202;3
670991;3568172381645790;84
992685;3561381496307769;35
950949;5440995005593668;61
412452;3547254920165419;99
186370;3578531497651281;51
954119;6333895905436075;78
981959;3586730475871842;14
768840;3576001329204123;14
777639;675906188118563072;47
735168;5602249681244228;70
2425;3549477804954859;44
87094;3535285300379141;29
830377;3537786711369843;74
589931;5100179162208250;82
557994;6763759445442606;19
662552;3569005172665974;93
470277;3542006665105546;43
227982;201740358135638;85
956250;3535889384043919;100
744447;4508213770702338;84
304388;3584807163163815;56
350836;3568716564455763;21
363111;3552230782172448;76
515758;3585527456967289;96
319969;5002352372788101;19
280963;5602248455750857;3
981538;3550084771073618;21
238392;3540574341306509;42
201490;5602210124283157;4
205143;3579459584340221;10
943438;3541232416113065;64
721034;3551687387072276;17
505961;30348985568085;94
31334;374622699789425;86
275063;3538067166788921;50
439433;3579225285056543;28
268907;372301137660215;38
895924;201624111089334;8
857345;3573227535348668;88
605000;4911497130024458240;31
877333;3548276016689209;95
968787;4911231442918135808;12
282696;3574084462086731;84
630406;3533906528866146;26
825772;3532328110332323;25
424709;3555574301058373;42
19966;346344641748871;29
341090;3543874393821075;53
381637;201527915726953;82
580773;4913183804216846;40
530542;30343736864024;38
689741;67095568182017488;62
377559;1;50
299586;2;71
50973;3;50
515176;4;100
12549;5;45
153683;6;35
960528;7;22
999085;8;45
340787;9;68
387980;10;28
238676;5602237354471566;73
611180;3556799183786275;56
576807;3563229062005887;58
269933;6767461328724472832;29
622688;3571626081343928;66
936020;3567261967897064;53
716227;6376281950381086;87
4;5503978860865862;65
402199;3570755883293121;24
432819;5602213929749331;97
938322;50208202650711416;63
722923;6334788278218721280;25
772598;4405681080454606;53
494186;5602211708456975360;88
635845;493618568679849152;26
979044;5602211779019419648;74
148359;3530830671087040;19
61417;30477336399799;51
946664;3545803076830119;79
781003;3539774807949098;42
988062;379382114068062;36
237081;5018747836447362;8
945867;3568240334062072;98
272647;604024927497875;61
973140;3584999996058377;8
859896;5149264255098256;100
647665;67634521163957808;73
796535;3531605966405324;76
186689;6761236828623856;49
587368;4911719307265434;1
993490;3573641762076141;35
715937;4175003931790856;90
437958;30557583725059;61
208806;3549457378982908;86
570049;3546535385852058;10
919652;5433947833471434;90
137862;5018553727497015;65
869991;3566107033368872;70
664981;4607025721158;5
588937;5100134245447953;29
81429;3559389995530942;59
374767;201553062694687;6
806652;5100139765629542;1
635898;4839532026239302;68
36381;372301125279341;87
592909;5475769920203499;62
676554;3588562559288512;66
73231;5100147036203039;98
510393;3552855325595810;92
228344;6392150315718201;21
192412;3558765538431584;60
754595;4017955950993;77
879617;3540046260028810;20
41638;3528051252737812;12
227590;3540123007093421;41
686936;3563725397731402;4
797764;630499292918727552;81
742019;560222090634633856;43
240717;3587318974437007;27
314624;5048375299364645;7
392559;6333362237678130;27
785839;4175002620999182;58
552017;4905982909158273024;25
124687;3548779897541597;53
17642;3538972257532510;68
869551;201485832731111;63
806384;3533099192140723;43
370874;5108752168227367;91
106643;5602256855554209;42
547387;3584342611815378;39
708256;30034913267285;53
218160;3557016763912679;91
377766;3588381698112107;46
574538;63049361901478344;82
438506;337941268725966;44
217048;30297691818948;95
58180;3584936709798006;89
722884;6331106868974181;47
464344;4905637515559073792;56
635655;3585844964844813;36
841273;3568588115606453;16
949854;56022580248964976;49
571438;5172990415488884;8
378085;3540599186715696;6
809602;3564544133165752;90
59652;5298600530180212;17
333193;63048677703452504;90
239345;560224203125586880;88
209720;3550120258925670;6
585836;3542427889566299;56
615371;4175001447889428;68
460371;3565498419889073;26
193201;337941663905882;74
328801;6392137656889618;56
643406;6759285324250197;29
785778;4844018750847083;73
620567;3588146329453471;96
675335;56022546698907616;62
884247;3533591898131154;61
411362;3532843410134864;32
869501;3560472207542868;16
783882;3543908937663989;51
169663;6378147875999682;66
756648;3568137979867536;97
821980;5018309241254251520;36
483984;56022578196000880;18
640554;3559711689505841;85
54863;5610811018067547;8
442969;3540211321291597;63
615436;5602234986189906;39
278827;3582594778114373;47
364624;5100139029761834;37
603747;5565111096903183;96
81963;5602242757790638;61
985576;3584198668740574;36
231044;4041592399489;59
75770;5002359795652244;10
590108;3579968978120528;10
830569;4041373166537;65
438257;3545024635616754;16
825249;3568196167491236;31
849116;4026268834765104;54
597375;3567240832224498;4
450709;560223976537027520;5
117497;3558072380125038;76
106705;5100147358493424;95
154854;30580193924359;87
729369;30155694386596;15
254845;5007662992878453;18
278728;3569240267908266;3
109974;5007664208296983;61
349518;3545693776933275;59
403281;201579228615506;82
287840;3552853928624855;100
92297;3551822514951833;21
372903;3568738041415327;16
938364;4026140586637353;8
663251;3589976736816251;17
509123;6759313987703202816;89
855156;379144066797654;23
636495;3578790896108240;6
492016;3534539895811715;80
941995;3542632064919664;57
964099;6394841844663961;43
139990;4175000250646446;87
225991;5007669258021843;29
382709;5602235237486972928;65
968218;4026633428048854;70
984782;5641823756633357312;66
280461;3559437184921909;75
313241;375865442544899;34
777923;3565120644574706;76
919618;5020053436685291520;26
563499;56022279048842896;46
398553;3571361804860509;68
717239;3585801169349808;7
323171;30428220758723;71
367505;3532746467879721;16
625606;30237363054877;6
224609;201514096942989;81
719004;5420888724072987;14
852044;5382214558494807;72
772231;4903195178002331;3
89374;3542410599279064;66
732560;5100171714275234;41
147825;3531508803688187;20
25808;3561738274065895;19
665448;5007665154488540;25
111224;3545762226006006;84
133835;3542872041501033;94
743308;5602246555859438;18
349581;3542989059793284;18
807408;201787324366631;83
851884;3543033015801029;55
199188;5414876343491942;31
958444;201906725002310;34
208817;5602240761152845;12
679141;4913784852319398;7
883101;3547760747020405;26
434344;3567581308286119;30
423039;201439176715420;56
346787;67066163584228672;95
269789;5007667035222676;75
409086;3569496870983381;98
27805;6399474254081485;37
357848;3542523882547276;91
330559;4041592089692;3
770696;5007662235193561;84
930436;3546931976067232;81
385474;374622379894271;43
214271;6761755759138703360;15
455643;6763654569747668992;22
517376;3583133244398960;64
777436;3583549302395236;39
132460;56022597975429056;85
735258;3569464696603120;42
768072;3531266828625516;3
359783;3586059021203833;97
966168;3563022139598400;6
304332;3532045418518847;97
689539;6334157744974330;96
392556;6709755285169785;35
639493;3573548964127756;19
636144;4844222697703801;42
733066;5048370267480234;5
767196;3529743174454075;41
291333;491102708863590336;35
472873;3544942203353222;68
502569;3560508929611158;90
819507;63043717635033408;68
584870;374283568284905;2
986122;3543357183905951;17
449199;201901800560183;22
171701;3562576080508024;86
594272;3538810844319704;17
109065;3549684302679090;54
515056;3578367145956032;100
815162;30060705178869;32
548188;201759760126126;67
791967;30514950809339;46
431167;5038029730893793280;66
524030;3562590195516996;42
589416;5556007585155296;45
944563;374288967200857;86
887820;3582750077174027;64
520461;561098216408923264;88
473475;3542762758475671;11
648437;3553837953956182;87
799284;5507723231149737;23
42691;3563493994553055;60
486485;3571051372453981;71
686259;201507516982478;37
234372;30557528338984;82
752095;201859520075082;67
391634;491160214815351232;51
812530;5602259505168651;60
948818;374622856577514;34
511360;3585870398786593;14
298032;56022274097652024;5
81802;3578219080981790;25
580226;3566296057667028;49
472242;3563332060633104;75
13811;30240394328450;53
686741;3552943664356869;7
128156;6375742533795630;39
654256;6333451490662848;57
488432;6044127484075490;35
24512;4905539335932871680;64
567646;3541177418500902;86
571448;201422546568653;81
391790;3558681920222459;60
976759;3556441774402232;14
829002;5602219739203971;51
592033;6761395071822944;65
930187;4041598609102781;7
358508;345689491297069;25
367453;502070378405436736;47
558692;56022548620283968;25
662099;4026756950278076;81
783530;633329177226437504;2
681235;3551215646266644;99
595039;6397081700491341;38
260995;3559145124716673;37
598785;5602232439579152;89
675200;5010129208333280;25
19372;675988751656860160;8
429733;372301330459928;89
436878;3575533199722736;79
5584;3542866393574457;19
899373;3539137919506372;93
168021;5602234652178043;60
841780;3534916290401492;74
928930;3552771616252070;63
754254;3535873594371344;13
754041;6304697258954828;32
190407;503858949945938240;15
968015;4508315632005956;60
850813;3566223049533563;86
181461;6763915388575872000;82
288180;676331730456776704;73
401384;5048374817375571;63
15449;3539686144066867;85
717805;5100143877528188;51
896592;30345353280061;22
384105;3537867967677533;55
235522;3560523973118935;100
730821;5100149601026902;27
471946;3577040219146357;87
810197;374622416624210;38
884468;3564043560311419;11
976260;3554921720465146;26
641431;6706643078045748224;52
595127;3575382055919279;99
128009;6767755174022937600;21
65027;4041374759116;81
760231;5568791413596179;4
563605;4913123977553872;11
557757;3561303524501718;9
522861;30382059615878;86
876372;633374794069752704;50
2835;201466249775107;70
403419;3530879760798512;5
775279;3586604775455459;51
567217;4692272619323348;10
381903;3542909798512498;49
